SiteCode,ItemCode,InventoryDate,QuantityOnHand,OnOrderQty,InventoryStatus
Store_007,tortilla_chips,2024-06-02,549,0,Available
Store_007,popcorn,2024-06-02,249,0,Available
Store_007,nuts_trail_mix,2024-06-02,367,0,Available
Store_007,cookies,2024-06-02,532,0,Available
Store_007,chocolates,2024-06-02,86,487,Available
Store_007,carbonated_soft_drinks,2024-06-02,669,0,Available
Store_007,bottled_water,2024-06-02,246,794,Available
Store_007,fruit_juices,2024-06-02,479,0,Available
Store_007,energy_drinks,2024-06-02,0,540,Zero
Store_007,sports_drinks,2024-06-02,378,0,Available
Store_007,tea_rtd,2024-06-02,297,0,Available
Store_007,coffee_rtd,2024-06-02,240,0,Available
Store_008,potato_chips,2024-06-02,266,703,Available
Store_008,tortilla_chips,2024-06-02,4,522,Low
Store_008,popcorn,2024-06-02,267,0,Available
Store_008,nuts_trail_mix,2024-06-02,13,347,Available
Store_008,cookies,2024-06-02,492,0,Available
Store_008,chocolates,2024-06-02,76,498,Available
Store_008,carbonated_soft_drinks,2024-06-02,772,0,Available
Store_008,bottled_water,2024-06-02,960,0,Available
Store_008,fruit_juices,2024-06-02,481,0,Available
Store_008,energy_drinks,2024-06-02,553,0,Available
Store_008,sports_drinks,2024-06-02,432,0,Available
Store_008,tea_rtd,2024-06-02,201,0,Available
Store_008,coffee_rtd,2024-06-02,250,0,Available
Store_009,potato_chips,2024-06-02,331,0,Available
Store_009,tortilla_chips,2024-06-02,530,0,Available
Store_009,popcorn,2024-06-02,345,0,Available
Store_009,nuts_trail_mix,2024-06-02,318,0,Available
Store_009,cookies,2024-06-02,466,0,Available
Store_009,chocolates,2024-06-02,102,505,Available
Store_009,carbonated_soft_drinks,2024-06-02,990,0,Available
Store_009,bottled_water,2024-06-02,130,805,Available
Store_009,fruit_juices,2024-06-02,392,0,Available
Store_009,energy_drinks,2024-06-02,23,530,Available
Store_009,sports_drinks,2024-06-02,440,0,Available
Store_009,tea_rtd,2024-06-02,201,0,Available
Store_009,coffee_rtd,2024-06-02,308,0,Available
Store_010,potato_chips,2024-06-02,399,0,Available
Store_010,tortilla_chips,2024-06-02,511,0,Available
Store_010,popcorn,2024-06-02,246,0,Available
Store_010,nuts_trail_mix,2024-06-02,48,340,Available
Store_010,cookies,2024-06-02,500,0,Available
Store_010,chocolates,2024-06-02,62,495,Available
Store_010,carbonated_soft_drinks,2024-06-02,582,0,Available
Store_010,bottled_water,2024-06-02,172,824,Available
Store_010,fruit_juices,2024-06-02,371,0,Available
Store_010,energy_drinks,2024-06-02,467,0,Available
Store_010,sports_drinks,2024-06-02,406,0,Available
Store_010,tea_rtd,2024-06-02,249,0,Available
Store_010,coffee_rtd,2024-06-02,271,0,Available
DC_01,potato_chips,2024-06-02,99909504,0,Available
DC_01,tortilla_chips,2024-06-02,99932302,0,Available
DC_01,popcorn,2024-06-02,99948749,0,Available
DC_01,nuts_trail_mix,2024-06-02,99956728,0,Available
DC_01,cookies,2024-06-02,99924685,0,Available
DC_01,chocolates,2024-06-02,99938167,0,Available
DC_01,carbonated_soft_drinks,2024-06-02,99884752,0,Available
DC_01,bottled_water,2024-06-02,99893277,0,Available
DC_01,fruit_juices,2024-06-02,99916632,0,Available
DC_01,energy_drinks,2024-06-02,99927821,0,Available
DC_01,sports_drinks,2024-06-02,99920601,0,Available
DC_01,tea_rtd,2024-06-02,99941105,0,Available
DC_01,coffee_rtd,2024-06-02,99945129,0,Available
DC_02,potato_chips,2024-06-02,99909308,0,Available
DC_02,tortilla_chips,2024-06-02,99932078,0,Available
DC_02,popcorn,2024-06-02,99948671,0,Available
DC_02,nuts_trail_mix,2024-06-02,99957149,0,Available
DC_02,cookies,2024-06-02,99924350,0,Available
DC_02,chocolates,2024-06-02,99936715,0,Available
DC_02,carbonated_soft_drinks,2024-06-02,99883217,0,Available
DC_02,bottled_water,2024-06-02,99892543,0,Available
DC_02,fruit_juices,2024-06-02,99916537,0,Available
DC_02,energy_drinks,2024-06-02,99930318,0,Available
DC_02,sports_drinks,2024-06-02,99920714,0,Available
DC_02,tea_rtd,2024-06-02,99941447,0,Available
DC_02,coffee_rtd,2024-06-02,99944934,0,Available
Store_001,potato_chips,2024-06-09,661,0,Available
Store_001,tortilla_chips,2024-06-09,326,0,Available
Store_001,popcorn,2024-06-09,136,387,Available
Store_001,nuts_trail_mix,2024-06-09,207,0,Available
Store_001,cookies,2024-06-09,360,0,Available
Store_001,chocolates,2024-06-09,424,0,Available
Store_001,carbonated_soft_drinks,2024-06-09,398,0,Available
Store_001,bottled_water,2024-06-09,496,0,Available
Store_001,fruit_juices,2024-06-09,301,0,Available
Store_001,energy_drinks,2024-06-09,367,0,Available
Store_001,sports_drinks,2024-06-09,120,607,Available
Store_001,tea_rtd,2024-06-09,20,453,Available
Store_001,coffee_rtd,2024-06-09,121,402,Available
Store_002,potato_chips,2024-06-09,726,0,Available
Store_002,tortilla_chips,2024-06-09,414,0,Available
Store_002,popcorn,2024-06-09,125,405,Available
Store_002,nuts_trail_mix,2024-06-09,233,0,Available
Store_002,cookies,2024-06-09,290,0,Available
Store_002,chocolates,2024-06-09,423,0,Available
Store_002,carbonated_soft_drinks,2024-06-09,761,0,Available
Store_002,bottled_water,2024-06-09,563,0,Available
Store_002,fruit_juices,2024-06-09,149,609,Available
Store_002,energy_drinks,2024-06-09,403,0,Available
Store_002,sports_drinks,2024-06-09,210,587,Available
Store_002,tea_rtd,2024-06-09,135,440,Available
Store_002,coffee_rtd,2024-06-09,92,427,Available
Store_003,potato_chips,2024-06-09,239,649,Available
Store_003,tortilla_chips,2024-06-09,388,0,Available
Store_003,popcorn,2024-06-09,124,385,Available
Store_003,nuts_trail_mix,2024-06-09,261,0,Available
Store_003,cookies,2024-06-09,232,0,Available
Store_003,chocolates,2024-06-09,370,0,Available
Store_003,carbonated_soft_drinks,2024-06-09,524,0,Available
Store_003,bottled_water,2024-06-09,469,0,Available
Store_003,fruit_juices,2024-06-09,166,616,Available
Store_003,energy_drinks,2024-06-09,290,0,Available
Store_003,sports_drinks,2024-06-09,131,592,Available
Store_003,tea_rtd,2024-06-09,460,0,Available
Store_003,coffee_rtd,2024-06-09,97,422,Available
Store_004,potato_chips,2024-06-09,754,0,Available
Store_004,tortilla_chips,2024-06-09,370,0,Available
Store_004,popcorn,2024-06-09,199,0,Available
Store_004,nuts_trail_mix,2024-06-09,260,0,Available
Store_004,cookies,2024-06-09,344,0,Available
Store_004,chocolates,2024-06-09,420,0,Available
Store_004,carbonated_soft_drinks,2024-06-09,344,0,Available
Store_004,bottled_water,2024-06-09,584,0,Available
Store_004,fruit_juices,2024-06-09,228,611,Available
Store_004,energy_drinks,2024-06-09,251,0,Available
Store_004,sports_drinks,2024-06-09,149,607,Available
Store_004,tea_rtd,2024-06-09,61,445,Available
Store_004,coffee_rtd,2024-06-09,92,420,Available
Store_005,potato_chips,2024-06-09,141,698,Available
Store_005,tortilla_chips,2024-06-09,307,0,Available
Store_005,popcorn,2024-06-09,136,399,Available
Store_005,nuts_trail_mix,2024-06-09,186,0,Available
Store_005,cookies,2024-06-09,318,0,Available
Store_005,chocolates,2024-06-09,380,0,Available
Store_005,carbonated_soft_drinks,2024-06-09,465,0,Available
Store_005,bottled_water,2024-06-09,598,0,Available
Store_005,fruit_juices,2024-06-09,160,629,Available
Store_005,energy_drinks,2024-06-09,367,0,Available
Store_005,sports_drinks,2024-06-09,234,0,Available
Store_005,tea_rtd,2024-06-09,481,0,Available
Store_005,coffee_rtd,2024-06-09,467,0,Available
Store_006,potato_chips,2024-06-09,130,680,Available
Store_006,tortilla_chips,2024-06-09,329,0,Available
Store_006,popcorn,2024-06-09,169,0,Available
Store_006,nuts_trail_mix,2024-06-09,255,0,Available
Store_006,cookies,2024-06-09,397,0,Available
Store_006,chocolates,2024-06-09,421,0,Available
Store_006,carbonated_soft_drinks,2024-06-09,675,0,Available
Store_006,bottled_water,2024-06-09,715,0,Available
Store_006,fruit_juices,2024-06-09,202,622,Available
Store_006,energy_drinks,2024-06-09,386,0,Available
Store_006,sports_drinks,2024-06-09,200,588,Available
Store_006,tea_rtd,2024-06-09,113,446,Available
Store_006,coffee_rtd,2024-06-09,146,413,Available
Store_007,potato_chips,2024-06-09,131,667,Available
Store_007,tortilla_chips,2024-06-09,369,0,Available
Store_007,popcorn,2024-06-09,85,399,Available
Store_007,nuts_trail_mix,2024-06-09,250,0,Available
Store_007,cookies,2024-06-09,319,0,Available
Store_007,chocolates,2024-06-09,395,0,Available
Store_007,carbonated_soft_drinks,2024-06-09,420,0,Available
Store_007,bottled_water,2024-06-09,755,0,Available
Store_007,fruit_juices,2024-06-09,265,0,Available
Store_007,energy_drinks,2024-06-09,365,0,Available
Store_007,sports_drinks,2024-06-09,187,580,Available
Store_007,tea_rtd,2024-06-09,136,439,Available
Store_007,coffee_rtd,2024-06-09,120,429,Available
Store_008,potato_chips,2024-06-09,682,0,Available
Store_008,tortilla_chips,2024-06-09,350,0,Available
Store_008,popcorn,2024-06-09,133,403,Available
Store_008,nuts_trail_mix,2024-06-09,250,0,Available
Store_008,cookies,2024-06-09,271,0,Available
Store_008,chocolates,2024-06-09,399,0,Available
Store_008,carbonated_soft_drinks,2024-06-09,505,0,Available
Store_008,bottled_water,2024-06-09,654,0,Available
Store_008,fruit_juices,2024-06-09,255,0,Available
Store_008,energy_drinks,2024-06-09,380,0,Available
Store_008,sports_drinks,2024-06-09,254,0,Available
Store_008,tea_rtd,2024-06-09,69,444,Available
Store_008,coffee_rtd,2024-06-09,98,413,Available
Store_009,potato_chips,2024-06-09,142,660,Available
Store_009,tortilla_chips,2024-06-09,370,0,Available
Store_009,popcorn,2024-06-09,183,0,Available
Store_009,nuts_trail_mix,2024-06-09,203,0,Available
Store_009,cookies,2024-06-09,280,0,Available
Store_009,chocolates,2024-06-09,425,0,Available
Store_009,carbonated_soft_drinks,2024-06-09,681,0,Available
Store_009,bottled_water,2024-06-09,640,0,Available
Store_009,fruit_juices,2024-06-09,194,617,Available
Store_009,energy_drinks,2024-06-09,360,0,Available
Store_009,sports_drinks,2024-06-09,231,0,Available
Store_009,tea_rtd,2024-06-09,521,0,Available
Store_009,coffee_rtd,2024-06-09,146,418,Available
Store_010,potato_chips,2024-06-09,201,650,Available
Store_010,tortilla_chips,2024-06-09,313,0,Available
Store_010,popcorn,2024-06-09,117,391,Available
Store_010,nuts_trail_mix,2024-06-09,274,0,Available
Store_010,cookies,2024-06-09,274,0,Available
Store_010,chocolates,2024-06-09,410,0,Available
Store_010,carbonated_soft_drinks,2024-06-09,311,844,Available
Store_010,bottled_water,2024-06-09,694,0,Available
Store_010,fruit_juices,2024-06-09,201,612,Available
Store_010,energy_drinks,2024-06-09,296,0,Available
Store_010,sports_drinks,2024-06-09,225,580,Available
Store_010,tea_rtd,2024-06-09,76,456,Available
Store_010,coffee_rtd,2024-06-09,125,414,Available
DC_01,potato_chips,2024-06-09,99903932,0,Available
DC_01,tortilla_chips,2024-06-09,99929191,0,Available
DC_01,popcorn,2024-06-09,99946660,0,Available
DC_01,nuts_trail_mix,2024-06-09,99954346,0,Available
DC_01,cookies,2024-06-09,99921226,0,Available
DC_01,chocolates,2024-06-09,99933317,0,Available
DC_01,carbonated_soft_drinks,2024-06-09,99879529,0,Available
DC_01,bottled_water,2024-06-09,99886815,0,Available
DC_01,fruit_juices,2024-06-09,99913443,0,Available
DC_01,energy_drinks,2024-06-09,99925094,0,Available
DC_01,sports_drinks,2024-06-09,99917518,0,Available
DC_01,tea_rtd,2024-06-09,99938723,0,Available
DC_01,coffee_rtd,2024-06-09,99942972,0,Available
DC_02,potato_chips,2024-06-09,99905143,0,Available
DC_02,tortilla_chips,2024-06-09,99928986,0,Available
DC_02,popcorn,2024-06-09,99946662,0,Available
DC_02,nuts_trail_mix,2024-06-09,99954711,0,Available
DC_02,cookies,2024-06-09,99921493,0,Available
DC_02,chocolates,2024-06-09,99932799,0,Available
DC_02,carbonated_soft_drinks,2024-06-09,99878873,0,Available
DC_02,bottled_water,2024-06-09,99886946,0,Available
DC_02,fruit_juices,2024-06-09,99913369,0,Available
DC_02,energy_drinks,2024-06-09,99925440,0,Available
DC_02,sports_drinks,2024-06-09,99917702,0,Available
DC_02,tea_rtd,2024-06-09,99937742,0,Available
DC_02,coffee_rtd,2024-06-09,99942287,0,Available
Store_001,potato_chips,2024-06-16,347,0,Available
Store_001,tortilla_chips,2024-06-16,131,511,Available
Store_001,popcorn,2024-06-16,368,0,Available
Store_001,nuts_trail_mix,2024-06-16,72,339,Available
Store_001,cookies,2024-06-16,122,555,Available
Store_001,chocolates,2024-06-16,217,0,Available
Store_001,carbonated_soft_drinks,2024-06-16,30,827,Available
Store_001,bottled_water,2024-06-16,157,773,Available
Store_001,fruit_juices,2024-06-16,65,596,Available
Store_001,energy_drinks,2024-06-16,148,542,Available
Store_001,sports_drinks,2024-06-16,527,0,Available
Store_001,tea_rtd,2024-06-16,290,0,Available
Store_001,coffee_rtd,2024-06-16,330,0,Available
Store_002,potato_chips,2024-06-16,441,0,Available
Store_002,tortilla_chips,2024-06-16,200,500,Available
Store_002,popcorn,2024-06-16,363,0,Available
Store_002,nuts_trail_mix,2024-06-16,114,331,Available
Store_002,cookies,2024-06-16,620,0,Available
Store_002,chocolates,2024-06-16,243,0,Available
Store_002,carbonated_soft_drinks,2024-06-16,334,866,Available
Store_002,bottled_water,2024-06-16,214,795,Available
Store_002,fruit_juices,2024-06-16,490,0,Available
Store_002,energy_drinks,2024-06-16,182,518,Available
Store_002,sports_drinks,2024-06-16,0,577,Zero
Store_002,tea_rtd,2024-06-16,397,0,Available
Store_002,coffee_rtd,2024-06-16,371,0,Available
Store_003,potato_chips,2024-06-16,599,0,Available
Store_003,tortilla_chips,2024-06-16,182,493,Available
Store_003,popcorn,2024-06-16,347,0,Available
Store_003,nuts_trail_mix,2024-06-16,122,334,Available
Store_003,cookies,2024-06-16,555,0,Available
Store_003,chocolates,2024-06-16,168,478,Available
Store_003,carbonated_soft_drinks,2024-06-16,990,0,Available
Store_003,bottled_water,2024-06-16,936,0,Available
Store_003,fruit_juices,2024-06-16,531,0,Available
Store_003,energy_drinks,2024-06-16,607,0,Available
Store_003,sports_drinks,2024-06-16,514,0,Available
Store_003,tea_rtd,2024-06-16,282,0,Available
Store_003,coffee_rtd,2024-06-16,348,0,Available
Store_004,potato_chips,2024-06-16,479,0,Available
Store_004,tortilla_chips,2024-06-16,155,514,Available
Store_004,popcorn,2024-06-16,40,387,Available
Store_004,nuts_trail_mix,2024-06-16,114,333,Available
Store_004,cookies,2024-06-16,107,539,Available
Store_004,chocolates,2024-06-16,212,0,Available
Store_004,carbonated_soft_drinks,2024-06-16,0,826,Zero
Store_004,bottled_water,2024-06-16,209,806,Available
Store_004,fruit_juices,2024-06-16,583,0,Available
Store_004,energy_drinks,2024-06-16,591,0,Available
Store_004,sports_drinks,2024-06-16,523,0,Available
Store_004,tea_rtd,2024-06-16,311,0,Available
Store_004,coffee_rtd,2024-06-16,337,0,Available
Store_005,potato_chips,2024-06-16,561,0,Available
Store_005,tortilla_chips,2024-06-16,122,498,Available
Store_005,popcorn,2024-06-16,392,0,Available
Store_005,nuts_trail_mix,2024-06-16,50,326,Available
Store_005,cookies,2024-06-16,38,573,Available
Store_005,chocolates,2024-06-16,192,0,Available
Store_005,carbonated_soft_drinks,2024-06-16,131,818,Available
Store_005,bottled_water,2024-06-16,257,794,Available
Store_005,fruit_juices,2024-06-16,558,0,Available
Store_005,energy_drinks,2024-06-16,156,532,Available
Store_005,sports_drinks,2024-06-16,12,595,Available
Store_005,tea_rtd,2024-06-16,284,0,Available
Store_005,coffee_rtd,2024-06-16,306,0,Available
Store_006,potato_chips,2024-06-16,549,0,Available
Store_006,tortilla_chips,2024-06-16,133,490,Available
Store_006,popcorn,2024-06-16,0,382,Zero
Store_006,nuts_trail_mix,2024-06-16,90,348,Available
Store_006,cookies,2024-06-16,165,560,Available
Store_006,chocolates,2024-06-16,224,0,Available
Store_006,carbonated_soft_drinks,2024-06-16,347,0,Available
Store_006,bottled_water,2024-06-16,381,0,Available
Store_006,fruit_juices,2024-06-16,596,0,Available
Store_006,energy_drinks,2024-06-16,136,548,Available
Store_006,sports_drinks,2024-06-16,554,0,Available
Store_006,tea_rtd,2024-06-16,373,0,Available
Store_006,coffee_rtd,2024-06-16,402,0,Available
Store_007,potato_chips,2024-06-16,526,0,Available
Store_007,tortilla_chips,2024-06-16,161,504,Available
Store_007,popcorn,2024-06-16,316,0,Available
Store_007,nuts_trail_mix,2024-06-16,101,349,Available
Store_007,cookies,2024-06-16,74,577,Available
Store_007,chocolates,2024-06-16,198,0,Available
Store_007,carbonated_soft_drinks,2024-06-16,80,807,Available
Store_007,bottled_water,2024-06-16,399,0,Available
Store_007,fruit_juices,2024-06-16,596,0,Available
Store_007,energy_drinks,2024-06-16,142,532,Available
Store_007,sports_drinks,2024-06-16,522,0,Available
Store_007,tea_rtd,2024-06-16,400,0,Available
Store_007,coffee_rtd,2024-06-16,371,0,Available
Store_008,potato_chips,2024-06-16,416,0,Available
Store_008,tortilla_chips,2024-06-16,116,521,Available
Store_008,popcorn,2024-06-16,400,0,Available
Store_008,nuts_trail_mix,2024-06-16,112,327,Available
Store_008,cookies,2024-06-16,602,0,Available
Store_008,chocolates,2024-06-16,193,0,Available
Store_008,carbonated_soft_drinks,2024-06-16,173,822,Available
Store_008,bottled_water,2024-06-16,346,0,Available
Store_008,fruit_juices,2024-06-16,8,612,Low
Store_008,energy_drinks,2024-06-16,140,530,Available
Store_008,sports_drinks,2024-06-16,574,0,Available
Store_008,tea_rtd,2024-06-16,331,0,Available
Store_008,coffee_rtd,2024-06-16,342,0,Available
Store_009,potato_chips,2024-06-16,507,0,Available
Store_009,tortilla_chips,2024-06-16,142,502,Available
Store_009,popcorn,2024-06-16,53,383,Available
Store_009,nuts_trail_mix,2024-06-16,69,330,Available
Store_009,cookies,2024-06-16,588,0,Available
Store_009,chocolates,2024-06-16,251,0,Available
Store_009,carbonated_soft_drinks,2024-06-16,319,832,Available
Store_009,bottled_water,2024-06-16,311,0,Available
Store_009,fruit_juices,2024-06-16,553,0,Available
Store_009,energy_drinks,2024-06-16,109,537,Available
Store_009,sports_drinks,2024-06-16,570,0,Available
Store_009,tea_rtd,2024-06-16,319,0,Available
Store_009,coffee_rtd,2024-06-16,1,405,Low
Store_010,potato_chips,2024-06-16,572,0,Available
Store_010,tortilla_chips,2024-06-16,115,510,Available
Store_010,popcorn,2024-06-16,343,0,Available
Store_010,nuts_trail_mix,2024-06-16,134,0,Available
Store_010,cookies,2024-06-16,72,557,Available
Store_010,chocolates,2024-06-16,217,0,Available
Store_010,carbonated_soft_drinks,2024-06-16,771,0,Available
Store_010,bottled_water,2024-06-16,372,0,Available
Store_010,fruit_juices,2024-06-16,540,0,Available
Store_010,energy_drinks,2024-06-16,55,517,Available
Store_010,sports_drinks,2024-06-16,0,585,Zero
Store_010,tea_rtd,2024-06-16,350,0,Available
Store_010,coffee_rtd,2024-06-16,351,0,Available
DC_01,potato_chips,2024-06-16,99899254,0,Available
DC_01,tortilla_chips,2024-06-16,99926658,0,Available
DC_01,popcorn,2024-06-16,99943504,0,Available
DC_01,nuts_trail_mix,2024-06-16,99952711,0,Available
DC_01,cookies,2024-06-16,99917349,0,Available
DC_01,chocolates,2024-06-16,99930997,0,Available
DC_01,carbonated_soft_drinks,2024-06-16,99874548,0,Available
DC_01,bottled_water,2024-06-16,99882930,0,Available
DC_01,fruit_juices,2024-06-16,99907934,0,Available
DC_01,energy_drinks,2024-06-16,99921952,0,Available
DC_01,sports_drinks,2024-06-16,99912848,0,Available
DC_01,tea_rtd,2024-06-16,99934286,0,Available
DC_01,coffee_rtd,2024-06-16,99938802,0,Available
DC_02,potato_chips,2024-06-16,99899128,0,Available
DC_02,tortilla_chips,2024-06-16,99926496,0,Available
DC_02,popcorn,2024-06-16,99943112,0,Available
DC_02,nuts_trail_mix,2024-06-16,99953039,0,Available
DC_02,cookies,2024-06-16,99917671,0,Available
DC_02,chocolates,2024-06-16,99930431,0,Available
DC_02,carbonated_soft_drinks,2024-06-16,99873934,0,Available
DC_02,bottled_water,2024-06-16,99882271,0,Available
DC_02,fruit_juices,2024-06-16,99907771,0,Available
DC_02,energy_drinks,2024-06-16,99922311,0,Available
DC_02,sports_drinks,2024-06-16,99912407,0,Available
DC_02,tea_rtd,2024-06-16,99934653,0,Available
DC_02,coffee_rtd,2024-06-16,99938952,0,Available
Store_001,potato_chips,2024-06-23,772,0,Available
Store_001,tortilla_chips,2024-06-23,430,0,Available
Store_001,popcorn,2024-06-23,183,0,Available
Store_001,nuts_trail_mix,2024-06-23,265,0,Available
Store_001,cookies,2024-06-23,447,0,Available
Store_001,chocolates,2024-06-23,505,0,Available
Store_001,carbonated_soft_drinks,2024-06-23,512,0,Available
Store_001,bottled_water,2024-06-23,634,0,Available
Store_001,fruit_juices,2024-06-23,421,0,Available
Store_001,energy_drinks,2024-06-23,480,0,Available
Store_001,sports_drinks,2024-06-23,267,0,Available
Store_001,tea_rtd,2024-06-23,532,0,Available
Store_001,coffee_rtd,2024-06-23,159,428,Available
Store_002,potato_chips,2024-06-23,158,668,Available
Store_002,tortilla_chips,2024-06-23,0,519,Zero
Store_002,popcorn,2024-06-23,188,0,Available
Store_002,nuts_trail_mix,2024-06-23,308,0,Available
Store_002,cookies,2024-06-23,391,0,Available
Store_002,chocolates,2024-06-23,507,0,Available
Store_002,carbonated_soft_drinks,2024-06-23,881,0,Available
Store_002,bottled_water,2024-06-23,730,0,Available
Store_002,fruit_juices,2024-06-23,224,636,Available
Store_002,energy_drinks,2024-06-23,472,0,Available
Store_002,sports_drinks,2024-06-23,358,0,Available
Store_002,tea_rtd,2024-06-23,219,0,Available
Store_002,coffee_rtd,2024-06-23,177,0,Available
Store_003,potato_chips,2024-06-23,343,0,Available
Store_003,tortilla_chips,2024-06-23,461,0,Available
Store_003,popcorn,2024-06-23,195,0,Available
Store_003,nuts_trail_mix,2024-06-23,323,0,Available
Store_003,cookies,2024-06-23,338,0,Available
Store_003,chocolates,2024-06-23,449,0,Available
Store_003,carbonated_soft_drinks,2024-06-23,642,0,Available
Store_003,bottled_water,2024-06-23,631,0,Available
Store_003,fruit_juices,2024-06-23,272,0,Available
Store_003,energy_drinks,2024-06-23,376,0,Available
Store_003,sports_drinks,2024-06-23,276,0,Available
Store_003,tea_rtd,2024-06-23,76,445,Available
Store_003,coffee_rtd,2024-06-23,181,0,Available
Store_004,potato_chips,2024-06-23,189,680,Available
Store_004,tortilla_chips,2024-06-23,454,0,Available
Store_004,popcorn,2024-06-23,282,0,Available
Store_004,nuts_trail_mix,2024-06-23,311,0,Available
Store_004,cookies,2024-06-23,405,0,Available
Store_004,chocolates,2024-06-23,42,469,Available
Store_004,carbonated_soft_drinks,2024-06-23,453,0,Available
Store_004,bottled_water,2024-06-23,717,0,Available
Store_004,fruit_juices,2024-06-23,352,0,Available
Store_004,energy_drinks,2024-06-23,362,0,Available
Store_004,sports_drinks,2024-06-23,258,0,Available
Store_004,tea_rtd,2024-06-23,122,450,Available
Store_004,coffee_rtd,2024-06-23,168,0,Available
Store_005,potato_chips,2024-06-23,266,693,Available
Store_005,tortilla_chips,2024-06-23,399,0,Available
Store_005,popcorn,2024-06-23,220,0,Available
Store_005,nuts_trail_mix,2024-06-23,220,0,Available
Store_005,cookies,2024-06-23,389,0,Available
Store_005,chocolates,2024-06-23,0,466,Zero
Store_005,carbonated_soft_drinks,2024-06-23,572,0,Available
Store_005,bottled_water,2024-06-23,732,0,Available
Store_005,fruit_juices,2024-06-23,270,0,Available
Store_005,energy_drinks,2024-06-23,446,0,Available
Store_005,sports_drinks,2024-06-23,342,0,Available
Store_005,tea_rtd,2024-06-23,134,438,Available
Store_005,coffee_rtd,2024-06-23,126,427,Available
Store_006,potato_chips,2024-06-23,265,695,Available
Store_006,tortilla_chips,2024-06-23,421,0,Available
Store_006,popcorn,2024-06-23,212,0,Available
Store_006,nuts_trail_mix,2024-06-23,294,0,Available
Store_006,cookies,2024-06-23,476,0,Available
Store_006,chocolates,2024-06-23,21,494,Available
Store_006,carbonated_soft_drinks,2024-06-23,843,0,Available
Store_006,bottled_water,2024-06-23,857,0,Available
Store_006,fruit_juices,2024-06-23,308,0,Available
Store_006,energy_drinks,2024-06-23,448,0,Available
Store_006,sports_drinks,2024-06-23,322,0,Available
Store_006,tea_rtd,2024-06-23,188,0,Available
Store_006,coffee_rtd,2024-06-23,207,0,Available
Store_007,potato_chips,2024-06-23,238,692,Available
Store_007,tortilla_chips,2024-06-23,495,0,Available
Store_007,popcorn,2024-06-23,145,413,Available
Store_007,nuts_trail_mix,2024-06-23,295,0,Available
Store_007,cookies,2024-06-23,411,0,Available
Store_007,chocolates,2024-06-23,481,0,Available
Store_007,carbonated_soft_drinks,2024-06-23,526,0,Available
Store_007,bottled_water,2024-06-23,146,754,Available
Store_007,fruit_juices,2024-06-23,350,0,Available
Store_007,energy_drinks,2024-06-23,464,0,Available
Store_007,sports_drinks,2024-06-23,252,0,Available
Store_007,tea_rtd,2024-06-23,209,0,Available
Store_007,coffee_rtd,2024-06-23,191,0,Available
Store_008,potato_chips,2024-06-23,161,672,Available
Store_008,tortilla_chips,2024-06-23,444,0,Available
Store_008,popcorn,2024-06-23,231,0,Available
Store_008,nuts_trail_mix,2024-06-23,313,0,Available
Store_008,cookies,2024-06-23,364,0,Available
Store_008,chocolates,2024-06-23,0,477,Zero
Store_008,carbonated_soft_drinks,2024-06-23,631,0,Available
Store_008,bottled_water,2024-06-23,0,782,Zero
Store_008,fruit_juices,2024-06-23,397,0,Available
Store_008,energy_drinks,2024-06-23,436,0,Available
Store_008,sports_drinks,2024-06-23,312,0,Available
Store_008,tea_rtd,2024-06-23,136,450,Available
Store_008,coffee_rtd,2024-06-23,160,425,Available
Store_009,potato_chips,2024-06-23,239,695,Available
Store_009,tortilla_chips,2024-06-23,435,0,Available
Store_009,popcorn,2024-06-23,260,0,Available
Store_009,nuts_trail_mix,2024-06-23,253,0,Available
Store_009,cookies,2024-06-23,375,0,Available
Store_009,chocolates,2024-06-23,4,476,Low
Store_009,carbonated_soft_drinks,2024-06-23,821,0,Available
Store_009,bottled_water,2024-06-23,776,0,Available
Store_009,fruit_juices,2024-06-23,305,0,Available
Store_009,energy_drinks,2024-06-23,397,0,Available
Store_009,sports_drinks,2024-06-23,315,0,Available
Store_009,tea_rtd,2024-06-23,132,460,Available
Store_009,coffee_rtd,2024-06-23,228,0,Available
Store_010,potato_chips,2024-06-23,275,0,Available
Store_010,tortilla_chips,2024-06-23,398,0,Available
Store_010,popcorn,2024-06-23,204,0,Available
Store_010,nuts_trail_mix,2024-06-23,312,0,Available
Store_010,cookies,2024-06-23,382,0,Available
Store_010,chocolates,2024-06-23,470,0,Available
Store_010,carbonated_soft_drinks,2024-06-23,426,0,Available
Store_010,bottled_water,2024-06-23,63,804,Available
Store_010,fruit_juices,2024-06-23,266,0,Available
Store_010,energy_drinks,2024-06-23,358,0,Available
Store_010,sports_drinks,2024-06-23,362,0,Available
Store_010,tea_rtd,2024-06-23,163,458,Available
Store_010,coffee_rtd,2024-06-23,171,439,Available
DC_01,potato_chips,2024-06-23,99895898,0,Available
DC_01,tortilla_chips,2024-06-23,99922058,0,Available
DC_01,popcorn,2024-06-23,99940762,0,Available
DC_01,nuts_trail_mix,2024-06-23,99949345,0,Available
DC_01,cookies,2024-06-23,99912914,0,Available
DC_01,chocolates,2024-06-23,99927698,0,Available
DC_01,carbonated_soft_drinks,2024-06-23,99866927,0,Available
DC_01,bottled_water,2024-06-23,99876614,0,Available
DC_01,fruit_juices,2024-06-23,99904212,0,Available
